player_name,week,carries,gameid,player_id,rush_yards,rush_fumbles,rush_tds,raw_yac,rec_fumbles,rec_tds,ac_tds,rec_raw_airyards,caught_airyards,attempts,completions,pass_yards,pass_raw_airyards,comp_airyards,timeshit,interceptions,pass_tds,air_tds,season,team,pos,rec_yards,receptions,targets
M.Stafford,4,0.0,2017100106,00-0026498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,200.0,197.0,97.0,3.0,0.0,0.0,0.0,2017,DET,QB,0.0,0.0,0.0
G.Tate,4,1.0,2017100106,00-0027891,2.0,0.0,0.0,13.0,0.0,0.0,0.0,31.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,WR,29.0,3.0,5.0
T.Riddick,4,4.0,2017100106,00-0030107,4.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,RB,8.0,1.0,2.0
T.Jones,4,0.0,2017100106,00-0031189,0.0,0.0,0.0,2.0,0.0,0.0,0.0,45.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,WR,33.0,3.0,5.0
E.Ebron,4,0.0,2017100106,00-0031387,0.0,0.0,0.0,27.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,TE,27.0,2.0,4.0
A.Abdullah,4,20.0,2017100106,00-0032104,93.0,0.0,1.0,16.0,0.0,0.0,0.0,11.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,RB,15.0,3.0,4.0
K.Rudolph,4,0.0,2017100106,00-0027981,0.0,0.0,0.0,7.0,0.0,0.0,0.0,54.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIN,TE,34.0,2.0,4.0
A.Thielen,4,0.0,2017100106,00-0030035,0.0,0.0,0.0,4.0,1.0,0.0,0.0,85.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIN,WR,59.0,5.0,8.0
L.Murray,4,7.0,2017100106,00-0030513,21.0,0.0,0.0,12.0,0.0,0.0,0.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIN,RB,8.0,2.0,2.0
S.Diggs,4,0.0,2017100106,00-0031588,0.0,0.0,0.0,14.0,0.0,0.0,0.0,126.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIN,WR,98.0,5.0,7.0
M.Stafford,5,0.0,2017100802,00-0026498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,23.0,229.0,258.0,101.0,1.0,0.0,2.0,1.0,2017,DET,QB,0.0,0.0,0.0
G.Tate,5,0.0,2017100802,00-0027891,0.0,0.0,0.0,39.0,0.0,0.0,0.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,WR,48.0,5.0,8.0
T.Riddick,5,2.0,2017100802,00-0030107,8.0,0.0,0.0,44.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,RB,45.0,4.0,5.0
T.Jones,5,0.0,2017100802,00-0031189,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,WR,12.0,2.0,4.0
E.Ebron,5,0.0,2017100802,00-0031387,0.0,0.0,0.0,4.0,0.0,0.0,0.0,47.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,TE,6.0,1.0,4.0
A.Abdullah,5,10.0,2017100802,00-0032104,31.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,RB,3.0,1.0,1.0
E.Dickson,5,0.0,2017100802,00-0027675,0.0,0.0,0.0,92.0,0.0,0.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CAR,TE,175.0,5.0,5.0
C.Newton,5,4.0,2017100802,00-0027939,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,26.0,355.0,228.0,170.0,0.0,0.0,3.0,2.0,2017,CAR,QB,0.0,0.0,0.0
M.Stafford,6,2.0,2017101504,00-0026498,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,25.0,312.0,286.0,133.0,3.0,3.0,5.0,3.0,2017,DET,QB,0.0,0.0,0.0
G.Tate,6,0.0,2017101504,00-0027891,0.0,0.0,0.0,73.0,0.0,1.0,1.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,WR,96.0,7.0,7.0
T.Riddick,6,2.0,2017101504,00-0030107,8.0,0.0,0.0,55.0,1.0,0.0,0.0,-7.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,RB,45.0,5.0,7.0
T.Jones,6,0.0,2017101504,00-0031189,0.0,0.0,0.0,20.0,0.0,0.0,0.0,29.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,WR,33.0,3.0,9.0
E.Ebron,6,0.0,2017101504,00-0031387,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,TE,9.0,1.0,3.0
A.Abdullah,6,14.0,2017101504,00-0032104,54.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,RB,0.0,0.0,2.0
M.Ingram,6,25.0,2017101504,00-0027966,124.0,0.0,2.0,39.0,1.0,0.0,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,NO,RB,36.0,5.0,5.0
B.Coleman,6,0.0,2017101504,00-0030801,0.0,0.0,0.0,1.0,0.0,1.0,0.0,46.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,NO,WR,23.0,2.0,4.0
A.Kamara,6,10.0,2017101504,00-0033906,75.0,0.0,0.0,16.0,0.0,0.0,0.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,NO,RB,12.0,4.0,4.0
M.Stafford,9,1.0,2017110600,00-0026498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,26.0,361.0,283.0,174.0,1.0,0.0,2.0,2.0,2017,DET,QB,0.0,0.0,0.0
G.Tate,9,0.0,2017110600,00-0027891,0.0,0.0,0.0,70.0,0.0,0.0,0.0,95.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,WR,113.0,7.0,9.0
T.Riddick,9,5.0,2017110600,00-0030107,11.0,0.0,0.0,65.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,RB,62.0,4.0,4.0
T.Jones,9,0.0,2017110600,00-0031189,0.0,0.0,0.0,7.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,WR,29.0,2.0,2.0
E.Ebron,9,0.0,2017110600,00-0031387,0.0,0.0,0.0,10.0,0.0,0.0,0.0,40.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,TE,35.0,3.0,4.0
A.Abdullah,9,21.0,2017110600,00-0032104,49.0,2.0,1.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,RB,9.0,1.0,1.0
B.Hundley,9,4.0,2017110600,00-0031589,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,26.0,245.0,234.0,85.0,4.0,0.0,0.0,0.0,2017,GB,QB,0.0,0.0,0.0
M.Stafford,11,2.0,2017111900,00-0026498,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,21.0,299.0,350.0,210.0,4.0,0.0,2.0,1.0,2017,DET,QB,0.0,0.0,0.0
G.Tate,11,0.0,2017111900,00-0027891,0.0,0.0,0.0,8.0,0.0,0.0,0.0,39.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,WR,32.0,3.0,4.0
T.Riddick,11,9.0,2017111900,00-0030107,35.0,0.0,0.0,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,RB,4.0,1.0,2.0
T.Jones,11,0.0,2017111900,00-0031189,0.0,0.0,0.0,4.0,0.0,0.0,0.0,87.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,WR,55.0,4.0,5.0
E.Ebron,11,0.0,2017111900,00-0031387,0.0,0.0,0.0,8.0,0.0,0.0,0.0,53.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,TE,49.0,4.0,7.0
A.Abdullah,11,11.0,2017111900,00-0032104,22.0,0.0,0.0,17.0,0.0,1.0,0.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,RB,13.0,2.0,2.0
B.Cunningham,11,0.0,2017111900,00-0029795,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CHI,RB,18.0,1.0,2.0
M.Trubisky,11,6.0,2017111900,00-0033869,80.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,18.0,179.0,232.0,101.0,2.0,0.0,1.0,1.0,2017,CHI,QB,0.0,0.0,0.0
M.Stafford,12,1.0,2017112300,00-0026498,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,264.0,307.0,151.0,4.0,1.0,3.0,1.0,2017,DET,QB,0.0,0.0,0.0
G.Tate,12,2.0,2017112300,00-0027891,13.0,0.0,0.0,6.0,0.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,WR,7.0,4.0,8.0
T.Riddick,12,5.0,2017112300,00-0030107,20.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,RB,10.0,1.0,2.0
E.Ebron,12,0.0,2017112300,00-0031387,0.0,0.0,0.0,13.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,TE,34.0,4.0,4.0
A.Abdullah,12,6.0,2017112300,00-0032104,14.0,0.0,0.0,25.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,RB,29.0,3.0,5.0
K.Rudolph,12,0.0,2017112300,00-0027981,0.0,0.0,0.0,22.0,0.0,2.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIN,TE,63.0,4.0,4.0
J.Wright,12,0.0,2017112300,00-0029572,0.0,0.0,0.0,9.0,0.0,0.0,0.0,33.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIN,WR,25.0,2.0,3.0
A.Thielen,12,0.0,2017112300,00-0030035,0.0,0.0,0.0,18.0,0.0,0.0,0.0,106.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIN,WR,89.0,8.0,11.0
L.Murray,12,20.0,2017112300,00-0030513,84.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIN,RB,0.0,0.0,1.0
S.Diggs,12,1.0,2017112300,00-0031588,9.0,0.0,0.0,49.0,0.0,0.0,0.0,92.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,MIN,WR,66.0,5.0,7.0
M.Stafford,14,0.0,2017121007,00-0026498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,36.0,381.0,274.0,176.0,3.0,2.0,1.0,1.0,2017,DET,QB,0.0,0.0,0.0
G.Tate,14,0.0,2017121007,00-0027891,0.0,0.0,0.0,54.0,0.0,1.0,0.0,42.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,WR,85.0,8.0,9.0
T.Riddick,14,10.0,2017121007,00-0030107,31.0,0.0,2.0,59.0,0.0,0.0,0.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,RB,64.0,6.0,10.0
T.Jones,14,0.0,2017121007,00-0031189,0.0,0.0,0.0,14.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,WR,26.0,3.0,3.0
E.Ebron,14,0.0,2017121007,00-0031387,0.0,0.0,0.0,42.0,1.0,0.0,0.0,64.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,TE,94.0,10.0,11.0
D.Jackson,14,1.0,2017121007,00-0026189,23.0,0.0,0.0,11.0,0.0,0.0,0.0,96.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,WR,41.0,4.0,7.0
C.Brate,14,0.0,2017121007,00-0031273,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,TE,11.0,1.0,1.0
C.Sims,14,3.0,2017121007,00-0031390,16.0,0.0,0.0,14.0,0.0,0.0,0.0,-8.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,RB,11.0,2.0,3.0
M.Evans,14,0.0,2017121007,00-0031408,0.0,0.0,0.0,8.0,0.0,0.0,0.0,58.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,WR,25.0,2.0,5.0
C.Godwin,14,0.0,2017121007,00-0033921,0.0,0.0,0.0,16.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TB,WR,68.0,5.0,6.0
M.Stafford,15,0.0,2017121600,00-0026498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,25.0,237.0,193.0,116.0,2.0,0.0,2.0,1.0,2017,DET,QB,0.0,0.0,0.0
G.Tate,15,0.0,2017121600,00-0027891,0.0,0.0,0.0,31.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,WR,33.0,3.0,5.0
T.Riddick,15,8.0,2017121600,00-0030107,49.0,1.0,0.0,10.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,RB,12.0,3.0,3.0
T.Jones,15,0.0,2017121600,00-0031189,0.0,0.0,0.0,7.0,0.0,1.0,1.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,WR,26.0,3.0,3.0
E.Ebron,15,0.0,2017121600,00-0031387,0.0,0.0,0.0,21.0,0.0,1.0,0.0,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,TE,33.0,5.0,7.0
A.Abdullah,15,1.0,2017121600,00-0032104,8.0,0.0,0.0,17.0,0.0,0.0,0.0,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,RB,13.0,3.0,4.0
B.Cunningham,15,0.0,2017121600,00-0029795,0.0,0.0,0.0,32.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,CHI,RB,33.0,4.0,5.0
M.Trubisky,15,2.0,2017121600,00-0033869,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,31.0,314.0,321.0,185.0,2.0,3.0,1.0,0.0,2017,CHI,QB,0.0,0.0,0.0
M.Stafford,17,1.0,2017123102,00-0026498,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,19.0,323.0,234.0,103.0,2.0,0.0,3.0,1.0,2017,DET,QB,0.0,0.0,0.0
G.Tate,17,0.0,2017123102,00-0027891,0.0,0.0,0.0,84.0,0.0,1.0,1.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,WR,104.0,7.0,7.0
T.Riddick,17,4.0,2017123102,00-0030107,10.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,RB,12.0,2.0,3.0
E.Ebron,17,0.0,2017123102,00-0031387,0.0,0.0,0.0,9.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,TE,9.0,1.0,6.0
A.Abdullah,17,8.0,2017123102,00-0032104,18.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,DET,RB,11.0,1.0,2.0
B.Hundley,17,3.0,2017123102,00-0031589,15.0,1.0,0.0,15.0,0.0,0.0,0.0,-5.0,-5.0,24.0,14.0,172.0,138.0,49.0,5.0,2.0,1.0,0.0,2017,GB,QB,10.0,1.0,1.0
L.Miller,1,17.0,2017091005,00-0029615,65.0,0.0,0.0,21.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,HOU,RB,31.0,2.0,2.0
D.Hopkins,1,0.0,2017091005,00-0030564,0.0,0.0,0.0,7.0,1.0,2.0,0.0,168.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,HOU,WR,46.0,7.0,16.0
A.Hurns,1,0.0,2017091005,00-0030821,0.0,0.0,0.0,5.0,0.0,0.0,0.0,44.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,WR,42.0,3.0,4.0
B.Bortles,1,1.0,2017091005,00-0031407,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,125.0,173.0,67.0,2.0,0.0,1.0,1.0,2017,JAX,QB,0.0,0.0,0.0
M.Lee,1,0.0,2017091005,00-0031431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,WR,0.0,0.0,4.0
K.Cole,1,0.0,2017091005,00-0033681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,WR,0.0,0.0,2.0
L.Fournette,1,26.0,2017091005,00-0033856,100.0,0.0,1.0,25.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,JAX,RB,24.0,3.0,3.0
L.Miller,4,19.0,2017100105,00-0029615,75.0,0.0,1.0,48.0,0.0,1.0,1.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,HOU,RB,56.0,4.0,5.0
D.Hopkins,4,0.0,2017100105,00-0030564,0.0,0.0,0.0,31.0,0.0,1.0,0.0,97.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,HOU,WR,107.0,10.0,12.0
D.Walker,4,0.0,2017100105,00-0024389,0.0,0.0,0.0,14.0,0.0,1.0,0.0,78.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TEN,TE,51.0,3.0,7.0
D.Murray,4,7.0,2017100105,00-0028009,31.0,0.0,0.0,7.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TEN,RB,4.0,2.0,2.0
R.Matthews,4,0.0,2017100105,00-0029580,0.0,0.0,0.0,9.0,0.0,0.0,0.0,106.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TEN,WR,49.0,3.0,8.0
D.Henry,4,6.0,2017100105,00-0032764,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TEN,RB,0.0,0.0,0.0
T.Taylor,4,1.0,2017100105,00-0033911,6.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TEN,WR,0.0,0.0,1.0
L.Miller,8,21.0,2017102908,00-0029615,54.0,0.0,1.0,13.0,0.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,HOU,RB,19.0,3.0,3.0
D.Hopkins,8,0.0,2017102908,00-0030564,0.0,0.0,0.0,112.0,0.0,2.0,1.0,162.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,HOU,WR,224.0,8.0,11.0
J.Graham,8,0.0,2017102908,00-0027696,0.0,0.0,0.0,6.0,0.0,2.0,1.0,36.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,TE,39.0,4.0,5.0
D.Baldwin,8,0.0,2017102908,00-0028434,0.0,0.0,0.0,9.0,0.0,0.0,0.0,110.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,WR,54.0,6.0,10.0
T.Lockett,8,1.0,2017102908,00-0032211,-2.0,0.0,0.0,20.0,0.0,0.0,0.0,159.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,WR,121.0,6.0,8.0
J.McKissic,8,4.0,2017102908,00-0032602,6.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,RB,6.0,1.0,2.0
L.Miller,9,10.0,2017110501,00-0029615,57.0,0.0,0.0,37.0,0.0,0.0,0.0,-5.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,HOU,RB,34.0,3.0,4.0
D.Hopkins,9,0.0,2017110501,00-0030564,0.0,0.0,0.0,16.0,0.0,1.0,0.0,207.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,HOU,WR,86.0,6.0,16.0
F.Gore,9,17.0,2017110501,00-0023500,51.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,RB,26.0,3.0,4.0
M.Mack,9,9.0,2017110501,00-0033951,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,RB,0.0,0.0,0.0
L.Miller,10,11.0,2017111208,00-0029615,64.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,HOU,RB,14.0,1.0,1.0
D.Hopkins,10,0.0,2017111208,00-0030564,0.0,0.0,0.0,22.0,0.0,0.0,0.0,161.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,HOU,WR,111.0,7.0,14.0
R.Woods,10,0.0,2017111208,00-0030431,0.0,0.0,0.0,90.0,0.0,2.0,2.0,117.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,WR,171.0,8.0,10.0
S.Watkins,10,0.0,2017111208,00-0031325,0.0,0.0,0.0,23.0,0.0,1.0,1.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,WR,41.0,2.0,3.0
G.Everett,10,0.0,2017111208,00-0033895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,TE,0.0,0.0,2.0
L.Miller,13,15.0,2017120309,00-0029615,56.0,0.0,0.0,31.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,HOU,RB,38.0,4.0,4.0
D.Hopkins,13,0.0,2017120309,00-0030564,0.0,0.0,0.0,27.0,0.0,1.0,0.0,133.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,HOU,WR,84.0,8.0,14.0
D.Walker,13,0.0,2017120309,00-0024389,0.0,0.0,0.0,14.0,0.0,1.0,1.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TEN,TE,64.0,5.0,5.0
D.Murray,13,11.0,2017120309,00-0028009,66.0,0.0,0.0,20.0,0.0,0.0,0.0,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TEN,RB,13.0,2.0,2.0
D.Henry,13,11.0,2017120309,00-0032764,109.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TEN,RB,0.0,0.0,0.0
T.Taylor,13,0.0,2017120309,00-0033911,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,TEN,WR,15.0,2.0,2.0
L.Miller,14,17.0,2017121004,00-0029615,53.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,HOU,RB,7.0,2.0,2.0
D.Hopkins,14,0.0,2017121004,00-0030564,0.0,0.0,0.0,23.0,1.0,2.0,0.0,240.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,HOU,WR,149.0,10.0,16.0
A.Robinson,14,0.0,2017121004,00-0028116,0.0,0.0,0.0,6.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SF,WR,27.0,2.0,2.0
K.Juszczyk,14,0.0,2017121004,00-0029892,0.0,0.0,0.0,30.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SF,RB,64.0,3.0,4.0
M.Goodwin,14,0.0,2017121004,00-0030068,0.0,0.0,0.0,29.0,0.0,0.0,0.0,215.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SF,WR,106.0,6.0,12.0
G.Kittle,14,0.0,2017121004,00-0033288,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SF,TE,10.0,2.0,2.0
