play_id,game_id,posteam,defteam,posteam_score,defteam_score,qtr,time,yardline_100,down,ydstogo,play_type,yards_gained,rush_attempt,pass_attempt,complete_pass,touchdown,interception,safety,fumble,fumble_lost,qb_hit,sack,field_goal_attempt,punt_attempt,run_location,shotgun,no_huddle,pass_location,air_yards,yards_after_catch,epa,wp,wpa,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,turnover,first_down
1282,2018111900,LA,KC,13.0,7.0,1,00:05:00,5.0,2.0,5,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,left,5.0,,-0.7335721715709411,0.8241111828280611,-0.01631267979122042,00-0033106,J.Goff,00-0033943,J.Reynolds,,,False,False
1317,2018111900,,,,,1,00:00:00,,,0,,0,,,,,,,,,,,,,,0,0,,,,,,0.0,,,,,,,False,False
1334,2018111900,LA,KC,13.0,7.0,2,15:00:00,5.0,3.0,5,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,left,5.0,,-1.5953839416337503,0.8077985030368406,-0.04146218831282345,00-0033106,J.Goff,00-0033895,G.Everett,,,False,False
1384,2018111900,LA,KC,13.0,7.0,2,14:58:00,5.0,4.0,5,field_goal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0,0,,,,0.058855165463639565,0.7663363147240172,0.012430678792280549,,,,,,,False,False
1460,2018111900,KC,LA,7.0,16.0,2,14:54:00,75.0,1.0,10,run,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right,1,0,,,,-0.2657413602840022,0.22123300648370225,-0.007955850702677403,,,,,00-0033923,K.Hunt,False,False
1482,2018111900,KC,LA,7.0,16.0,2,14:17:00,72.0,2.0,7,pass,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,0.0,5.0,0.32706209347347115,0.21327715578102485,-0.002517055132593593,00-0033873,P.Mahomes,00-0033923,K.Hunt,,,False,False
1524,2018111900,KC,LA,7.0,16.0,2,13:34:00,67.0,3.0,2,pass,26,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,20.0,6.0,2.4551724751294084,0.2107601006484313,0.07239236907510442,00-0033873,P.Mahomes,00-0033040,T.Hill,,,False,True
1549,2018111900,KC,LA,7.0,16.0,2,12:51:00,41.0,1.0,10,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,left,21.0,,-0.5120722393351951,0.2831524697235357,-0.016027537999208585,00-0033873,P.Mahomes,00-0030506,T.Kelce,,,False,False
1571,2018111900,KC,LA,7.0,16.0,2,12:45:00,41.0,2.0,10,pass,17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,left,17.0,0.0,1.2430712215314697,0.2671249317243271,0.040257380934885456,00-0033873,P.Mahomes,00-0033040,T.Hill,,,False,True
1602,2018111900,KC,LA,7.0,16.0,2,12:16:00,24.0,1.0,10,run,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,middle,1,0,,,,0.005188420951185435,0.30738231265921256,0.0014748782533235414,,,,,00-0033923,K.Hunt,False,False
1660,2018111900,KC,LA,7.0,16.0,2,11:11:00,28.0,2.0,14,pass,15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,16.0,-1.0,1.0138419159039875,0.2865706551548432,0.03469107876200195,00-0033873,P.Mahomes,00-0033923,K.Hunt,,,False,True
1735,2018111900,KC,LA,7.0,16.0,2,10:13:00,8.0,1.0,8,run,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,middle,1,0,,,,-0.30901841178888123,0.3462273015205409,-0.006790211090320797,,,,,00-0033923,K.Hunt,False,False
1766,2018111900,KC,LA,7.0,16.0,2,09:28:00,7.0,2.0,7,run,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left,1,0,,,,0.6559605159386201,0.3394370904302201,0.024755006012464054,,,,,00-0033873,P.Mahomes,False,False
1788,2018111900,KC,LA,7.0,16.0,2,08:50:00,1.0,3.0,1,run,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left,1,0,,,,-2.6479460400782644,0.3641920964426842,-0.08506037585002513,,,,,00-0033923,K.Hunt,False,False
1816,2018111900,KC,LA,7.0,16.0,2,08:09:00,2.0,4.0,2,field_goal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0,0,,,,0.02579543697532527,0.27913172059265906,-0.012260773425464,,,,,,,False,False
1850,2018111900,LA,KC,16.0,10.0,2,08:04:00,75.0,1.0,10,run,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,middle,0,0,,,,0.05614409329000192,0.7331290528328049,0.0038825093392013117,,,,,00-0032241,T.Gurley,False,False
1872,2018111900,LA,KC,16.0,10.0,2,07:31:00,70.0,2.0,5,pass,-8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1,0,,,,-1.7162330411223297,0.7370115621720063,-0.05624543286496586,00-0033106,J.Goff,,,,,False,False
1892,2018111900,LA,KC,16.0,10.0,2,06:50:00,78.0,3.0,13,pass,-1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,1,0,,,,-3.4407505538094973,0.6807661293070404,-0.10228725775048277,00-0033106,J.Goff,,,,,True,False
1922,2018111900,KC,LA,10.0,16.0,2,06:37:00,21.0,1.0,10,pass,21,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,right,-4.0,25.0,2.8474992836894693,0.4215211284434423,0.08538640817049731,00-0033873,P.Mahomes,00-0033923,K.Hunt,,,False,False
1998,2018111900,LA,KC,16.0,17.0,2,06:22:00,90.0,1.0,10,run,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right,0,0,,,,-0.05950452480297307,0.4739174915365752,-0.001744719314438259,,,,,00-0032241,T.Gurley,False,False
2020,2018111900,LA,KC,16.0,17.0,2,05:39:00,86.0,2.0,6,pass,21,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,middle,16.0,5.0,1.7118364297365594,0.472172772222137,0.0521399380414429,00-0033106,J.Goff,00-0031236,B.Cooks,,,False,True
2045,2018111900,LA,KC,16.0,17.0,2,05:13:00,65.0,1.0,10,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,left,37.0,,-0.5128110422495461,0.5243127102635798,-0.01576727508087994,00-0033106,J.Goff,00-0031236,B.Cooks,,,False,False
2067,2018111900,LA,KC,16.0,17.0,2,05:06:00,65.0,2.0,10,run,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right,0,0,,,,-0.2356885265267837,0.5085454351826999,-0.0084419287752866,,,,,00-0032241,T.Gurley,False,False
2089,2018111900,LA,KC,16.0,17.0,2,04:25:00,61.0,3.0,6,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,middle,15.0,,-1.1489190443764778,0.5001035064074133,-0.035962370949155886,00-0033106,J.Goff,00-0030431,R.Woods,,,False,False
2111,2018111900,LA,KC,16.0,17.0,2,04:18:00,61.0,4.0,6,punt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,,,,0.8328153601314655,0.4641411354582574,0.0421801963236641,,,,,,,False,False
2148,2018111900,KC,LA,17.0,16.0,2,04:04:00,97.0,1.0,10,run,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,middle,0,0,,,,-0.11036286260626917,0.4936786682180784,-0.00460149838720081,,,,,00-0033923,K.Hunt,False,False
2170,2018111900,KC,LA,17.0,16.0,2,03:29:00,94.0,2.0,7,pass,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,1.0,5.0,0.4707515045957672,0.4890771698308776,0.013866813495971242,00-0033873,P.Mahomes,00-0033040,T.Hill,,,False,False
2201,2018111900,KC,LA,17.0,16.0,2,03:08:00,88.0,3.0,1,pass,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,left,-3.0,11.0,0.4588681469924596,0.5029439833268489,0.013560720439986462,00-0033873,P.Mahomes,00-0033040,T.Hill,,,False,True
2232,2018111900,KC,LA,17.0,16.0,2,02:34:00,80.0,1.0,10,run,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left,1,0,,,,-0.22340837069865627,0.5165047037668353,-0.007475411521845721,,,,,00-0033923,K.Hunt,False,False
2254,2018111900,,,,,2,02:00:00,,,0,,0,,,,,,,,,,,,,,0,0,,,,,,0.0,,,,,,,False,False
2271,2018111900,KC,LA,17.0,16.0,2,02:00:00,78.0,2.0,8,pass,-11,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,1,0,,,,-7.162033267051319,0.5090292922449896,-0.13934440751324698,00-0033873,P.Mahomes,,,,,True,False
2357,2018111900,KC,LA,17.0,22.0,2,01:43:00,69.0,1.0,10,pass,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,left,-4.0,9.0,0.00536213173899891,0.3775452878813888,-4.0360400007599655e-05,00-0033873,P.Mahomes,00-0030506,T.Kelce,,,False,False
2382,2018111900,KC,LA,17.0,22.0,2,01:22:00,64.0,2.0,5,pass,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,1,middle,5.0,3.0,0.4413352931571195,0.3775049274813812,0.015334224386348684,00-0033873,P.Mahomes,00-0030506,T.Kelce,,,False,True
2407,2018111900,KC,LA,17.0,22.0,2,01:04:00,56.0,1.0,10,pass,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,1,right,3.0,2.0,-0.003917611857392478,0.3928391518677298,-0.00023503792157592016,00-0033873,P.Mahomes,00-0032128,C.Conley,,,False,False
2432,2018111900,KC,LA,17.0,22.0,2,00:42:00,51.0,2.0,5,pass,37,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,1,right,20.0,17.0,1.7609478883563028,0.3926041139461539,0.06335581924530764,00-0033873,P.Mahomes,00-0030506,T.Kelce,,,False,True
2474,2018111900,KC,LA,17.0,22.0,2,00:34:00,14.0,1.0,10,run,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left,1,0,,,,0.025942221318639103,0.4559599331914616,0.0008460804395660215,,,,,00-0033873,P.Mahomes,False,False
2502,2018111900,KC,LA,17.0,22.0,2,00:27:00,8.0,2.0,4,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,8.0,,-0.4942591032028565,0.4568060136310276,-0.020126464644142302,00-0033873,P.Mahomes,00-0030506,T.Kelce,,,False,False
2541,2018111900,KC,LA,17.0,22.0,2,00:20:00,8.0,3.0,4,pass,8,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,middle,8.0,0.0,4.142523787134944,0.4366795489868853,0.12884164854916566,00-0033873,P.Mahomes,00-0032128,C.Conley,,,False,False
2598,2018111900,LA,KC,22.0,23.0,2,00:13:00,75.0,1.0,10,qb_kneel,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,,,-0.8149984757122131,0.4656525715242825,-0.014703996635475225,,,,,00-0033106,J.Goff,False,False
2631,2018111900,,,,,2,00:00:00,,,0,,0,,,,,,,,,,,,,,0,0,,,,,,0.0,,,,,,,False,False
2680,2018111900,KC,LA,23.0,22.0,3,14:55:00,71.0,1.0,10,pass,27,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,left,5.0,22.0,2.120800677471143,0.5614480030944604,0.07290457738294087,00-0033873,P.Mahomes,00-0032128,C.Conley,,,False,True
2714,2018111900,KC,LA,23.0,22.0,3,14:40:00,44.0,1.0,10,run,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,middle,1,0,,,,-0.21689776746301,0.6343525804774013,-0.00835944330667926,,,,,00-0033923,K.Hunt,False,True
2769,2018111900,KC,LA,23.0,22.0,3,14:01:00,36.0,1.0,10,run,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right,1,0,,,,0.466435616813619,0.6496755609213009,0.016621288663612566,,,,,00-0033873,P.Mahomes,False,True
2808,2018111900,KC,LA,23.0,22.0,3,13:38:00,25.0,1.0,10,pass,-16,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,1,0,,,,-7.440212779959098,0.6662968495849134,-0.22614984290593565,00-0033873,P.Mahomes,,,,,True,False
2838,2018111900,LA,KC,22.0,23.0,3,13:27:00,46.0,1.0,10,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,left,5.0,,-0.5727449707940626,0.5598529933210222,-0.018830474273630386,00-0033106,J.Goff,00-0030431,R.Woods,,,False,False
2860,2018111900,LA,KC,22.0,23.0,3,13:22:00,46.0,2.0,10,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,left,38.0,,-0.8995743469349438,0.5410225190473918,-0.028879199636829056,00-0033106,J.Goff,00-0031236,B.Cooks,,,False,False
2882,2018111900,LA,KC,22.0,23.0,3,13:12:00,46.0,3.0,10,pass,9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1,0,left,9.0,0.0,-0.18905992556259976,0.5121433194105628,0.004656666365041806,00-0033106,J.Goff,00-0033943,J.Reynolds,,,False,False
2924,2018111900,LA,KC,22.0,23.0,3,12:34:00,37.0,4.0,1,pass,12,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0,0,left,5.0,7.0,2.689188004557535,0.5167999857756046,0.08768254159412547,00-0033106,J.Goff,00-0033110,T.Higbee,,,False,True
2988,2018111900,LA,KC,22.0,23.0,3,12:07:00,25.0,1.0,10,pass,15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,left,-2.0,17.0,0.8605845468488473,0.6044825273697301,0.030083946900900993,00-0033106,J.Goff,00-0033110,T.Higbee,,,False,True
3013,2018111900,LA,KC,22.0,23.0,3,11:43:00,10.0,1.0,10,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0,0,right,10.0,,-0.3692608255506595,0.6345664742706311,-0.013233744582888727,00-0033106,J.Goff,,,,,False,False
3048,2018111900,LA,KC,22.0,23.0,3,11:36:00,10.0,2.0,10,pass,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,left,3.0,0.0,-0.4633573899336323,0.6213327296877423,-0.016670465088496678,00-0033106,J.Goff,00-0034854,K.Hodge,,,False,False
3073,2018111900,LA,KC,22.0,23.0,3,11:01:00,7.0,3.0,7,run,7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,middle,1,0,,,,2.7326021145774657,0.6046622645992457,0.09565850213924144,,,,,00-0033106,J.Goff,False,False
3141,2018111900,KC,LA,23.0,29.0,3,10:45:00,64.0,1.0,10,run,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,middle,1,0,,,,0.08721319660386029,0.3460328654346112,0.0020781058738248426,,,,,00-0033923,K.Hunt,False,False
3163,2018111900,KC,LA,23.0,29.0,3,10:10:00,59.0,2.0,5,pass,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,left,6.0,1.0,0.8672193045394927,0.34811097130843605,0.029803471215534505,00-0033873,P.Mahomes,00-0032128,C.Conley,,,False,True
3191,2018111900,KC,LA,23.0,29.0,3,09:52:00,52.0,1.0,10,run,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right,1,0,,,,0.938423744018268,0.37791444252397055,0.031095725394933663,,,,,00-0033923,K.Hunt,False,False
3213,2018111900,KC,LA,23.0,29.0,3,09:14:00,43.0,2.0,1,run,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,middle,1,0,,,,-0.08158641297616898,0.4090101679189042,-0.0038746836306342014,,,,,00-0033923,K.Hunt,False,True
3235,2018111900,KC,LA,23.0,29.0,3,08:29:00,38.0,1.0,10,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,middle,3.0,,-0.5101678882908707,0.40513548428827,-0.01754253917297327,00-0033873,P.Mahomes,00-0033040,T.Hill,,,False,False
3257,2018111900,KC,LA,23.0,29.0,3,08:25:00,38.0,2.0,10,pass,33,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,12.0,21.0,2.500314664533295,0.3875929451152968,0.08201388639279794,00-0033873,P.Mahomes,00-0030506,T.Kelce,,,False,True
3282,2018111900,KC,LA,23.0,29.0,3,07:43:00,5.0,1.0,5,run,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right,0,0,,,,-0.2820889409065481,0.4696068315080947,-0.009778839929432905,,,,,00-0033873,P.Mahomes,False,False
3310,2018111900,KC,LA,23.0,29.0,3,07:15:00,4.0,2.0,4,pass,4,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,middle,2.0,2.0,1.5800905231678444,0.4598279915786618,0.04898912784876437,00-0033873,P.Mahomes,00-0030506,T.Kelce,,,False,False
3386,2018111900,LA,KC,29.0,30.0,3,07:04:00,65.0,1.0,10,pass,19,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,left,-5.0,24.0,1.4156020453614542,0.5211380432971635,0.046895380346695936,00-0033106,J.Goff,00-0032241,T.Gurley,,,False,True
3411,2018111900,LA,KC,29.0,30.0,3,06:35:00,46.0,1.0,10,pass,13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,left,4.0,9.0,0.6814730825740649,0.5680334236438594,0.0234912747563345,00-0033106,J.Goff,00-0032241,T.Gurley,,,False,True
3442,2018111900,LA,KC,29.0,30.0,3,06:06:00,33.0,1.0,10,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,25.0,,-0.4784353303060116,0.591524698400194,-0.016934590666995875,00-0033106,J.Goff,00-0030431,R.Woods,,,False,False
3464,2018111900,LA,KC,29.0,30.0,3,05:59:00,33.0,2.0,10,run,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left,0,0,,,,-0.8884008106283958,0.5745901077331981,-0.03113735774244342,,,,,00-0032241,T.Gurley,False,False
3486,2018111900,LA,KC,29.0,30.0,3,05:17:00,34.0,3.0,11,pass,13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,-4.0,17.0,1.814649954695374,0.5434527499907547,0.06346146086416328,00-0033106,J.Goff,00-0031236,B.Cooks,,,False,True
3511,2018111900,LA,KC,29.0,30.0,3,04:40:00,21.0,1.0,10,run,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right,0,0,,,,-0.16639995570348454,0.6069142108549179,-0.0063393913377144395,,,,,00-0031806,M.Brown,False,False
3533,2018111900,LA,KC,29.0,30.0,3,03:54:00,17.0,2.0,6,pass,-3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1,0,,,,-0.9401627584873856,0.6005748195172035,-0.03412878149209786,00-0033106,J.Goff,,,,,False,False
3553,2018111900,LA,KC,29.0,30.0,3,03:07:00,20.0,3.0,9,run,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,middle,1,0,,,,-0.5676166846251895,0.5664460380251056,-0.020175389640603947,,,,,00-0032241,T.Gurley,False,False
3575,2018111900,LA,KC,29.0,30.0,3,02:29:00,15.0,4.0,4,field_goal,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0,0,,,,0.2634722229977431,0.5462706483845017,0.015025910910924312,,,,,,,False,False
3612,2018111900,KC,LA,30.0,32.0,3,02:24:00,75.0,1.0,10,pass,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,0.0,,-8.013410777416288,0.4387034407045741,-0.2099075644736418,00-0033873,P.Mahomes,00-0030155,D.Harris,,,True,False
3696,2018111900,KC,LA,30.0,38.0,3,02:06:00,76.0,1.0,10,run,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right,1,0,,,,-0.5890106734083675,0.2255732643889639,-0.019455677300292795,,,,,00-0033923,K.Hunt,False,False
3718,2018111900,KC,LA,30.0,38.0,3,01:25:00,75.0,2.0,9,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1,0,middle,0.0,,-0.9602763891888147,0.2061175870886711,-0.02639591504690461,00-0033873,P.Mahomes,00-0033040,T.Hill,,,False,False
3807,2018111900,KC,LA,30.0,38.0,3,01:21:00,75.0,3.0,9,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,left,37.0,,-1.4376169997449006,0.17972167204176648,-0.03346848461631713,00-0033873,P.Mahomes,00-0033040,T.Hill,,,False,False
3829,2018111900,KC,LA,30.0,38.0,3,01:13:00,75.0,4.0,9,punt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,,,,0.23276244587876385,0.14625318742544935,0.025056711698105527,,,,,,,False,False
3849,2018111900,LA,KC,38.0,30.0,3,00:58:00,66.0,1.0,10,run,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,middle,0,0,,,,1.6946494513172272,0.8286901008764451,0.03812777127199618,,,,,00-0032241,T.Gurley,False,False
3940,2018111900,,,,,3,00:00:00,,,0,,0,,,,,,,,,,,,,,0,0,,,,,,0.0,,,,,,,False,False
3957,2018111900,LA,KC,38.0,30.0,4,15:00:00,52.0,1.0,20,pass,-10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0,0,,,,-1.5724648034895392,0.8479646526876664,-0.0376877814787796,00-0033106,J.Goff,,,,,False,False
3988,2018111900,LA,KC,38.0,30.0,4,14:31:00,62.0,2.0,30,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,middle,23.0,,-1.0546901525435053,0.8102768712088868,-0.03133281181732328,00-0033106,J.Goff,00-0031236,B.Cooks,,,False,False
4010,2018111900,LA,KC,38.0,30.0,4,14:25:00,62.0,3.0,30,run,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,middle,1,0,,,,-0.969406088902093,0.7789440593915635,-0.03070150580348774,,,,,00-0032241,T.Gurley,False,False
4032,2018111900,LA,KC,38.0,30.0,4,13:45:00,60.0,4.0,28,punt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,,,,1.4651935209349791,0.7482425535880758,0.0748878526847544,,,,,,,False,False
4070,2018111900,KC,LA,30.0,38.0,4,13:32:00,91.0,1.0,10,pass,7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,left,6.0,1.0,0.5127295606492777,0.17686959372716982,0.011777388540758604,00-0033873,P.Mahomes,00-0030506,T.Kelce,,,False,False
4095,2018111900,KC,LA,30.0,38.0,4,12:51:00,84.0,2.0,3,pass,11,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,middle,11.0,0.0,1.1212258853177142,0.1886469822679284,0.03202756945895605,00-0033873,P.Mahomes,00-0033040,T.Hill,,,False,True
4120,2018111900,KC,LA,30.0,38.0,4,12:15:00,73.0,1.0,10,pass,73,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,middle,51.0,22.0,5.7926127145126936,0.22067455172688447,0.211214285673878,00-0033873,P.Mahomes,00-0033040,T.Hill,,,False,False
4218,2018111900,LA,KC,38.0,37.0,4,11:57:00,85.0,1.0,10,run,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left,0,0,,,,-0.8017156647995012,0.5283995941603385,-0.02914408510255395,,,,,00-0032241,T.Gurley,False,False
4240,2018111900,LA,KC,38.0,37.0,4,11:20:00,86.0,2.0,11,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,24.0,,-0.821564856868269,0.4992555090577846,-0.019362553381398855,00-0033106,J.Goff,00-0030431,R.Woods,,,False,False
4279,2018111900,LA,KC,38.0,37.0,4,11:16:00,86.0,3.0,11,pass,-12,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,1,0,,,,-5.517560064091589,0.4798929556763858,-0.13759153439781513,00-0033106,J.Goff,,,,,True,False
4348,2018111900,LA,KC,38.0,43.0,4,11:07:00,75.0,1.0,10,run,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left,0,0,,,,0.07652692835454132,0.3423014212785706,0.0022572475546350783,,,,,00-0032241,T.Gurley,False,False
4370,2018111900,LA,KC,38.0,43.0,4,10:47:00,70.0,2.0,5,pass,27,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,left,14.0,13.0,2.267871712437871,0.3445586688332057,0.09086149379756693,00-0033106,J.Goff,00-0033943,J.Reynolds,,,False,True
4395,2018111900,LA,KC,38.0,43.0,4,10:24:00,43.0,1.0,10,pass,36,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,left,35.0,1.0,2.0217114936623397,0.4354201626307726,0.07976282937217942,00-0033106,J.Goff,00-0030431,R.Woods,,,False,True
